ACSSF,2012e5,wa,000,0004,0004397,6842,5273,56,95,19,0,1128,271,122,149,95,95,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,193,167,88,52,1250,6842,6571,5273,56,95,19,0,1128,271,122,149,254,25,55,0,0,174,17,0
ACSSF,2012e5,wa,000,0004,0004398,8972,7589,150,0,542,0,260,431,119,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,61,212,0,0,29,85,123,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8020,229,47,756,0,487,8972,8541,7589,150,0,542,0,260,431,119,312,295,51,47,78,0,119,136,0
ACSSF,2012e5,wa,000,0004,0004399,3055,2729,65,8,25,15,115,98,27,71,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,2756,65,8,96,86,142,3055,2957,2729,65,8,25,15,115,98,27,71,98,0,0,0,0,98,0,0
ACSSF,2012e5,wa,000,0004,0004400,1080,553,0,207,0,0,320,0,0,0,207,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,207,0,0,320,1080,1080,553,0,207,0,0,320,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004401,6818,5480,0,0,80,43,889,326,191,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,5806,46,47,89,76,1093,6818,6492,5480,0,0,80,43,889,326,191,135,313,33,47,9,0,224,13,0
ACSSF,2012e5,wa,000,0004,0004402,6675,5501,43,5,0,1,1111,14,12,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5515,45,5,0,1,1123,6675,6661,5501,43,5,0,1,1111,14,12,2,14,2,0,0,0,12,0,0
ACSSF,2012e5,wa,000,0004,0004403,5611,4420,37,65,0,0,872,217,77,140,65,65,0,0,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611,88,180,0,0,979,5611,5394,4420,37,65,0,0,872,217,77,140,187,51,59,0,0,77,30,0
ACSSF,2012e5,wa,000,0004,0004404,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004405,2628,2398,0,51,0,3,140,36,0,36,51,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,8,4,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2434,5,68,14,3,140,2628,2592,2398,0,51,0,3,140,36,0,36,36,5,17,14,0,0,0,0
ACSSF,2012e5,wa,000,0004,0004406,5858,5526,0,84,57,5,118,68,5,63,84,47,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,22,22,0,0,0,0,0,15,57,0,0,0,0,0,0,1,40,6,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5594,0,101,103,5,123,5858,5790,5526,0,84,57,5,118,68,5,63,68,0,17,46,0,5,0,0
ACSSF,2012e5,wa,000,0004,0004407,6973,6069,0,35,0,0,738,131,131,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0,35,0,0,869,6973,6842,6069,0,35,0,0,738,131,131,0,131,0,0,0,0,131,0,0
